ship,shipLabel,category_code,birth_year,presence,status,start_date,start_year,end_date,end_year,end_event_type,birth_date,birth_date_dt,start_date_dt,end_date_dt,duration,event,age_at_start,period_flag,category_group
http://www.example.com/myData/SL2_0027,HMS Vanguard,SL2_0027,1832,http://www.example.com/myData/presence_SL2_0027_11,InNonCombatDuty,1861-02-18,1861,1862-03,1862.0,Decommissioning,1832-06-29,1832-06-29,1861-02-18,1862-03-01,1.0294318959616702,0,28.640657084188913,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0027,HMS Ajax,SL2_0027,1832,http://www.example.com/myData/presence_SL2_0027_11,InNonCombatDuty,1861-02-18,1861,1862-03,1862.0,Decommissioning,1832-06-29,1832-06-29,1861-02-18,1862-03-01,1.0294318959616702,0,28.640657084188913,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0055,HMS Irresistible,SL2_0055,1855,http://www.example.com/myData/presence_SL2_0055_03,InNonCombatDuty,1864-04-01,1864,1868-04-30,1868.0,Decommissioning,1855-05-01,1855-05-01,1864-04-01,1868-04-30,4.079397672826831,0,8.919917864476385,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0073,HMS Saint George,SL2_0073,1858,http://www.example.com/myData/presence_SL2_0073_05,InNonCombatDuty,1864-02-10,1864,1869-06-30,1869.0,Decommissioning,1858-08-10,1858-08-10,1864-02-10,1869-06-30,5.385352498288843,0,5.503080082135524,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0002,HMS Triumph,SL3_0002,1757,http://www.example.com/myData/presence_SL3_0002_04,InNonCombatDuty,1771-12,1771,1774-12,1774.0,Fitting,1757-05-21,1757-05-21,1771-12-01,1774-12-01,3.0006844626967832,0,14.529774127310061,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0002,HMS Triumph,SL3_0002,1757,http://www.example.com/myData/presence_SL3_0002_05,InNonCombatDuty,1774-12,1774,1778-08,1778.0,Fitting,1757-05-21,1757-05-21,1774-12-01,1778-08-01,3.6659822039698837,0,17.530458590006845,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0002,HMS Triumph,SL3_0002,1757,http://www.example.com/myData/presence_SL3_0002_13,InNonCombatDuty,1783-07,1783,1792-01,1792.0,GreatRepair,1757-05-21,1757-05-21,1783-07-01,1792-01-01,8.503764544832306,0,26.11088295687885,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0002,HMS Triumph,SL3_0002,1757,http://www.example.com/myData/presence_SL3_0002_21,InNonCombatDuty,1813-07,1813,1850-06,1850.0,E6_Destruction,1757-05-21,1757-05-21,1813-07-01,1850-06-01,36.917180013689254,1,56.10951403148528,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0023,HMS Vanguard,SL3_0023,1779,http://www.example.com/myData/presence_SL3_0023_17,InNonCombatDuty,1812-12,1812,1814-07,1814.0,ShipConversion,1779-12-09,1779-12-09,1812-12-01,1814-07-01,1.5797399041752225,0,32.97741273100616,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0023,HMS Vanguard,SL3_0023,1779,http://www.example.com/myData/presence_SL3_0023_18,InNonCombatDuty,1814-07,1814,1821-09-29,1821.0,E6_Destruction,1779-12-09,1779-12-09,1814-07-01,1821-09-29,7.2470910335386725,1,34.55715263518138,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0025,HMS Saturn,SL3_0025,1781,http://www.example.com/myData/presence_SL3_0025_19,InNonCombatDuty,1845-07,1845,1849-10,1849.0,Fitting,1781-12-27,1781-12-27,1845-07-01,1849-10-01,4.251882272416153,0,63.507186858316224,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0025,HMS Saturn,SL3_0025,1781,http://www.example.com/myData/presence_SL3_0025_20,InNonCombatDuty,1849-10,1849,1867-08-01,1867.0,E6_Destruction,1781-12-27,1781-12-27,1849-10-01,1867-08-01,17.831622176591377,1,67.75906913073237,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0027,HMS Bellerophon,SL3_0027,1782,http://www.example.com/myData/presence_SL3_0027_16,InNonCombatDuty,1815-12,1815,1826-04,1826.0,Fitting,1782-01-11,1782-01-11,1815-12-01,1826-04-01,10.33264887063655,0,33.883641341546884,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0027,HMS Bellerophon,SL3_0027,1782,http://www.example.com/myData/presence_SL3_0027_18,InNonCombatDuty,1826-04,1826,1834,1834.0,Decommissioning,1782-01-11,1782-01-11,1826-04-01,1834-01-01,7.753593429158111,0,44.21629021218344,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0040,HMS Northumberland,SL3_0040,1795,http://www.example.com/myData/presence_SL3_0040_09,InNonCombatDuty,1818,1818,1819-01,1819.0,Fitting,1795-04-30,1795-04-30,1818-01-01,1819-01-01,0.999315537303217,0,22.67214236824093,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0040,HMS Northumberland,SL3_0040,1795,http://www.example.com/myData/presence_SL3_0040_11,InNonCombatDuty,1819-01,1819,1821-07,1821.0,Decommissioning,1795-04-30,1795-04-30,1819-01-01,1821-07-01,2.4969199178644765,0,23.67145790554415,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0040,HMS Northumberland,SL3_0040,1795,http://www.example.com/myData/presence_SL3_0040_17,InNonCombatDuty,1826-09,1826,1850-07,1850.0,E6_Destruction,1795-04-30,1795-04-30,1826-09-01,1850-07-01,23.83025325119781,1,31.33744010951403,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0041,HMS Renown,SL3_0041,1795,http://www.example.com/myData/presence_SL3_0041_06,InNonCombatDuty,1814-01,1814,1835-05,1835.0,E6_Destruction,1795-04-30,1795-04-30,1814-01-01,1835-05-01,21.32785763175907,1,18.67214236824093,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0051,HMS Albion,SL3_0051,1800,http://www.example.com/myData/presence_SL3_0051_04,InNonCombatDuty,1816-06,1816,1825-07,1825.0,FittingForSea,1800-02-04,1800-02-04,1816-06-01,1825-07-01,9.08145106091718,0,16.320328542094455,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0056,HMS Aboukir,SL3_0056,1804,http://www.example.com/myData/presence_SL3_0056_04,InNonCombatDuty,1823-07,1823,1831-06,1831.0,ShipConversion,1804-06,1804-06-01,1823-07-01,1831-06-01,7.917864476386037,0,19.080082135523615,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0056,HMS Aboukir,SL3_0056,1804,http://www.example.com/myData/presence_SL3_0056_05,InNonCombatDuty,1831-06,1831,1838-08-16,1838.0,E6_Destruction,1804-06,1804-06-01,1831-06-01,1838-08-16,7.208761122518823,1,26.99794661190965,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0057,HMS Bombay,SL3_0057,1805,http://www.example.com/myData/presence_SL3_0057_06,InNonCombatDuty,1823-12,1823,1855-12-22,1855.0,E6_Destruction,1805-10,1805-10-01,1823-12-01,1855-12-22,32.05749486652977,1,18.16563997262149,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0067,HMS Magnificent,SL3_0067,1805,http://www.example.com/myData/presence_SL3_0067_07,InNonCombatDuty,1825-08,1825,1828-04,1828.0,Commissioning,1805-01-24,1805-01-24,1825-08-01,1828-04-01,2.6666666666666665,0,20.517453798767967,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0067,HMS Magnificent,SL3_0067,1805,http://www.example.com/myData/presence_SL3_0067_08,InNonCombatDuty,1828-04,1828,1842,1842.0,Decommissioning,1805-01-24,1805-01-24,1828-04-01,1842-01-01,13.752224503764545,0,23.184120465434635,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0080,HMS Mulgrave,SL3_0080,1807,http://www.example.com/myData/presence_SL3_0080_09,InNonCombatDuty,1836-08,1836,1844-08,1844.0,ShipConversion,1807-06-23,1807-06-23,1836-08-01,1844-08-01,8.0,0,29.1088295687885,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0080,HMS Mulgrave,SL3_0080,1807,http://www.example.com/myData/presence_SL3_0080_11,InNonCombatDuty,1844-08,1844,1854-12-16,1854.0,E6_Destruction,1807-06-23,1807-06-23,1844-08-01,1854-12-16,10.373716632443532,1,37.1088295687885,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0089,HMS Duncan,SL3_0089,1807,http://www.example.com/myData/presence_SL3_0089_05,InNonCombatDuty,1826-07,1826,1837-02,1837.0,ShipConversion,1807-07-13,1807-07-13,1826-07-01,1837-02-01,10.590006844626968,0,18.967830253251197,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0089,HMS Duncan,SL3_0089,1807,http://www.example.com/myData/presence_SL3_0089_07,InNonCombatDuty,1837-02,1837,1861-11,1861.0,Decommissioning,1807-07-13,1807-07-13,1837-02-01,1861-11-01,24.747433264887064,0,29.557837097878167,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0092,HMS Stirling Castle,SL3_0092,1807,http://www.example.com/myData/presence_SL3_0092_06,InNonCombatDuty,1839-04,1839,1844-10,1844.0,,1807-08-12,1807-08-12,1839-04-01,1844-10-01,5.503080082135524,0,31.63586584531143,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0092,HMS Stirling Castle,SL3_0092,1807,http://www.example.com/myData/presence_SL3_0092_07,InNonCombatDuty,1844-10,1844,1861-09-06,1861.0,E6_Destruction,1807-08-12,1807-08-12,1844-10-01,1861-09-06,16.930869267624914,1,37.138945927446954,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0107,HMS Wellington,SL3_0107,1812,http://www.example.com/myData/presence_SL3_0107_05,InNonCombatDuty,1848-06,1848,1856-10,1856.0,Fitting,1812-01-06,1812-01-06,1848-06-01,1856-10-01,8.334017796030116,0,36.40246406570842,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0107,HMS Wellington,SL3_0107,1812,http://www.example.com/myData/presence_SL3_0107_10,InNonCombatDuty,1862-05-10,1862,1908-01-01,1908.0,Decommissioning,1812-01-06,1812-01-06,1862-05-10,1908-01-01,45.64271047227926,0,50.340862422997944,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0109,HMS Implacable,SL3_0109,1794,http://www.example.com/myData/presence_SL3_0109_14,InNonCombatDuty,1912-03-21,1912,1943,1943.0,E13_Attribute_Assignment,1794-11,1794-11-01,1912-03-21,1943-01-01,30.781656399726216,0,117.37987679671458,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0109,HMS Implacable,SL3_0109,1794,http://www.example.com/myData/presence_SL3_0109_15,InNonCombatDuty,1943,1943,1947-01,1947.0,Decommissioning,1794-11,1794-11-01,1943-01-01,1947-01-01,4.0,0,148.16153319644079,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0115,HMS Heir Apparent Frederick,SL3_0115,1780,http://www.example.com/myData/presence_SL3_0115_02,InNonCombatDuty,1812,1812,1814-12,1814.0,ShipConversion,1780-12-06,1780-12-06,1812-01-01,1814-12-01,2.915811088295688,0,31.066392881587955,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_09,InNonCombatDuty,1808-10,1808,1815-03-11,1815.0,,1797-01-29,1797-01-29,1808-10-01,1815-03-11,6.439425051334703,0,11.668720054757015,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_10,InNonCombatDuty,1815-03-11,1815,1832-01-02,1832.0,,1797-01-29,1797-01-29,1815-03-11,1832-01-02,16.813141683778234,0,18.10814510609172,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_03,InNonCombatDuty,1797-09,1797,1800-04,1800.0,ShipConversion,1796-08-17,1796-08-17,1797-09-01,1800-04-01,2.5790554414784395,0,1.0403832991101984,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_05,InNonCombatDuty,1800-04,1800,1803-12,1803.0,ShipConversion,1796-08-17,1796-08-17,1800-04-01,1803-12-01,3.6659822039698837,0,3.619438740588638,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_07,InNonCombatDuty,1803-12,1803,1815-02,1815.0,Decommissioning,1796-08-17,1796-08-17,1803-12-01,1815-02-01,11.170431211498974,0,7.285420944558521,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_07,InNonCombatDuty,1838-01,1838,1838-07,1838.0,Fitting,1819-06-22,1819-06-22,1838-01-01,1838-07-01,0.49555099247091033,0,18.529774127310063,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_09,InNonCombatDuty,1838-07,1838,1839-06-04,1839.0,Commissioning,1819-06-22,1819-06-22,1838-07-01,1839-06-04,0.9253935660506503,0,19.025325119780973,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_04,InNonCombatDuty,1850-08-31,1850,1851-01,1851.0,Fitting,1833-10-09,1833-10-09,1850-08-31,1851-01-01,0.33675564681724846,0,16.892539356605067,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_12,InNonCombatDuty,1859-10,1859,1863-04-14,1863.0,Recommissioning,1833-10-09,1833-10-09,1859-10-01,1863-04-14,3.5345653661875427,0,25.976728268309376,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_13,InNonCombatDuty,1863-04-14,1863,1865-05-18,1865.0,Recommissioning,1833-10-09,1833-10-09,1863-04-14,1865-05-18,2.0944558521560577,0,29.51129363449692,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_14,InNonCombatDuty,1865-05-18,1865,1869,1869.0,ShipConversion,1833-10-09,1833-10-09,1865-05-18,1869-01-01,3.6249144421629023,0,31.60574948665298,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_15,InNonCombatDuty,1869,1869,1889-02-17,1889.0,E6_Destruction,1833-10-09,1833-10-09,1869-01-01,1889-02-17,20.128678986995208,1,35.23066392881588,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_04,InNonCombatDuty,1802-05,1802,1803-11,1803.0,Fitting,1795-05-15,1795-05-15,1802-05-01,1803-11-01,1.5030800821355237,0,6.959616700889802,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_09,InNonCombatDuty,1814,1814,1830-04,1830.0,ShipConversion,1795-05-15,1795-05-15,1814-01-01,1830-04-01,16.246406570841888,0,18.63107460643395,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_11,InNonCombatDuty,1830-04,1830,1830-10,1830.0,E6_Destruction,1795-05-15,1795-05-15,1830-04-01,1830-10-01,0.5010266940451745,1,34.87748117727584,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_09,InNonCombatDuty,1831-08,1831,1832-04,1832.0,Fitting,1810-06-30,1810-06-30,1831-08-01,1832-04-01,0.6680355920602327,0,21.086926762491444,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_17,InNonCombatDuty,1846-04,1846,1869-10-13,1869.0,E6_Destruction,1810-06-30,1810-06-30,1846-04-01,1869-10-13,23.534565366187543,1,35.75359342915811,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_06,InNonCombatDuty,1807-05-06,1807,1817-04-30,1817.0,E6_Destruction,1801-09-02,1801-09-02,1807-05-06,1817-04-30,9.984941820670773,1,5.672826830937714,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_14,InNonCombatDuty,1824-04,1824,1850-06-12,1850.0,E8_Acquisition,1813-05-06,1813-05-06,1824-04-01,1850-06-12,26.195756331279945,1,10.904859685147159,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_15,InNonCombatDuty,1863-03,1863,1873-04,1873.0,Fitting,1831-08-24,1831-08-24,1863-03-01,1873-04-01,10.08624229979466,0,31.51813826146475,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_17,InNonCombatDuty,1876-05,1876,1923-09-14,1923.0,E8_Acquisition,1831-08-24,1831-08-24,1876-05-01,1923-09-14,47.36755646817249,1,44.68720054757016,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_04,InNonCombatDuty,1856,1856,1866-11,1866.0,Fitting,1845-05-23,1845-05-23,1856-01-01,1866-11-01,10.833675564681725,0,10.609171800136892,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_05,InNonCombatDuty,1866-11,1866,1883-12,1883.0,ShipConversion,1845-05-23,1845-05-23,1866-11-01,1883-12-01,17.08145106091718,0,21.44284736481862,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_06,InNonCombatDuty,1883-12,1883,1897-05-10,1897.0,E8_Acquisition,1845-05-23,1845-05-23,1883-12-01,1897-05-10,13.440109514031485,1,38.5242984257358,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_04,InNonCombatDuty,1858-03,1858,1864-02-28,1864.0,Decommissioning,1845-12-01,1845-12-01,1858-03-01,1864-02-28,5.9958932238193015,0,12.24640657084189,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_08,InNonCombatDuty,1877-07-17,1877,1878-06-26,1878.0,Decommissioning,1852-03-27,1852-03-27,1877-07-17,1878-06-26,0.9418206707734429,0,25.305954825462013,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0074,HMS Ariadne,SL4_0074,1854,http://www.example.com/myData/presence_SL4_0074_06,InNonCombatDuty,1868-11-26,1868,1869-06-08,1869.0,Decommissioning,1854-04-03,1854-04-03,1868-11-26,1869-06-08,0.5311430527036276,0,14.650239561943874,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0074,HMS Ariadne,SL4_0074,1854,http://www.example.com/myData/presence_SL4_0074_08,InNonCombatDuty,1871-12-16,1871,1873-09-02,1873.0,Decommissioning,1854-04-03,1854-04-03,1871-12-16,1873-09-02,1.7138945927446954,0,17.702943189596166,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0074,HMS Ariadne,SL4_0074,1854,http://www.example.com/myData/presence_SL4_0074_10,InNonCombatDuty,1876-05,1876,1884,1884.0,Recommissioning,1854-04-03,1854-04-03,1876-05-01,1884-01-01,7.668720054757015,0,22.078028747433265,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0074,HMS Ariadne,SL4_0074,1854,http://www.example.com/myData/presence_SL4_0074_11,InNonCombatDuty,1884,1884,1905-06,1905.0,Recommissioning,1854-04-03,1854-04-03,1884-01-01,1905-06-01,21.412731006160165,0,29.746748802190282,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0074,HMS Ariadne,SL4_0074,1854,http://www.example.com/myData/presence_SL4_0074_12,InNonCombatDuty,1905-06,1905,1922-12-11,1922.0,E8_Acquisition,1854-04-03,1854-04-03,1905-06-01,1922-12-11,17.527720739219713,1,51.15947980835045,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0080,HMS Cornwallis,SL4_0080,1854,http://www.example.com/myData/presence_SL4_0080_04,InNonCombatDuty,1856-12-02,1856,1864-03-31,1864.0,Decommissioning,1854-10-09,1854-10-09,1856-12-02,1864-03-31,7.326488706365503,0,2.1492128678986995,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0080,HMS Cornwallis,SL4_0080,1854,http://www.example.com/myData/presence_SL4_0080_06,InNonCombatDuty,1865,1865,1916-04-01,1916.0,ShipConversion,1854-10-09,1854-10-09,1865-01-01,1916-04-01,51.24435318275154,0,10.231348391512663,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0080,HMS Cornwallis,SL4_0080,1854,http://www.example.com/myData/presence_SL4_0080_07,InNonCombatDuty,1916-04-01,1916,1922-03-15,1922.0,Decommissioning,1854-10-09,1854-10-09,1916-04-01,1922-03-15,5.952087611225188,0,61.4757015742642,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0081,HMS Hawke,SL4_0081,1854,http://www.example.com/myData/presence_SL4_0081_05,InNonCombatDuty,1856-12-12,1856,1864-03-24,1864.0,Decommissioning,1854-10-10,1854-10-10,1856-12-12,1864-03-24,7.279945242984257,0,2.1738535249828885,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0091,HMS Endymion,SL4_0091,1860,http://www.example.com/myData/presence_SL4_0091_12,InNonCombatDuty,1874-09-18,1874,1879-07-31,1879.0,Decommissioning,1860-03-05,1860-03-05,1874-09-18,1879-07-31,4.865160848733744,0,14.537987679671458,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0091,HMS Endymion,SL4_0091,1860,http://www.example.com/myData/presence_SL4_0091_14,InNonCombatDuty,1881-07-05,1881,1885,1885.0,E8_Acquisition,1860-03-05,1860-03-05,1881-07-05,1885-01-01,3.4934976043805612,1,21.333333333333332,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL4_0091,HMS Endymion,SL4_0091,1860,http://www.example.com/myData/presence_SL4_0091_15,InNonCombatDuty,1885,1885,1905,1905.0,E6_Destruction,1860-03-05,1860-03-05,1885-01-01,1905-01-01,19.99726214921287,1,24.826830937713893,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SM_0002,HMS Terror,SM_0002,1812,http://www.example.com/myData/presence_SM_0002_07,InNonCombatDuty,1835-12,1835,1836-01,1836.0,ShipConversion,1812-03-30,1812-03-30,1835-12-01,1836-01-01,0.08487337440109514,0,23.67145790554415,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0002,HMS Terror,SM_0002,1812,http://www.example.com/myData/presence_SM_0002_09,InNonCombatDuty,1836-05-11,1836,1837-09-03,1837.0,Decommissioning,1812-03-30,1812-03-30,1836-05-11,1837-09-03,1.3141683778234086,0,24.11498973305955,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0002,HMS Terror,SM_0002,1812,http://www.example.com/myData/presence_SM_0002_12,InNonCombatDuty,1839-05-11,1839,1845-02,1845.0,Refit,1812-03-30,1812-03-30,1839-05-11,1845-02-01,5.730321697467488,0,27.1129363449692,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0002,HMS Terror,SM_0002,1812,http://www.example.com/myData/presence_SM_0002_14,InNonCombatDuty,1845-03-08,1845,1848-04-22,1848.0,E6_Destruction,1812-03-30,1812-03-30,1845-03-08,1848-04-22,3.1238877481177276,1,32.93908281998631,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0043,Navy Board yacht (formerly Hart),SM_0043,1821,http://www.example.com/myData/presence_SM_0043_02,InNonCombatDuty,1825-06,1825,1833-05,1833.0,ShipConversion,1821-01,1821-01-01,1825-06-01,1833-05-01,7.915126625598905,0,4.413415468856948,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0043,Navy Board yacht (formerly Hart),SM_0043,1821,http://www.example.com/myData/presence_SM_0043_03,InNonCombatDuty,1833-05,1833,1872-03-31,1872.0,Commissioning,1821-01,1821-01-01,1833-05-01,1872-03-31,38.91581108829569,0,12.328542094455852,Other_Pre_1850,Sailing_Other
http://www.example.com/myData/SM_0043,Navy Board yacht (formerly Hart),SM_0043,1821,http://www.example.com/myData/presence_SM_0043_04,InNonCombatDuty,1872-03-31,1872,1875-03-06,1875.0,E6_Destruction,1821-01,1821-01-01,1872-03-31,1875-03-06,2.9295003422313486,1,51.24435318275154,PurgeEra_1870s,Sailing_Other
http://www.example.com/myData/SM_0068,Charles Lungley,SM_0068,1855,http://www.example.com/myData/presence_SM_0068_02,InNonCombatDuty,1861-03-12,1861,1872-10-12,1872.0,E6_Destruction,1855-10-02,1855-10-02,1861-03-12,1872-10-12,11.586584531143053,1,5.4428473648186175,WarriorEra_1860s,Sailing_Other
http://www.example.com/myData/SM_0096,Unnamed ship SM_0096,SM_0096,1855,http://www.example.com/myData/presence_SM_0096_02,InNonCombatDuty,1864-02-06,1864,1871-10,1871.0,ShipConversion,1855-10-11,1855-10-11,1864-02-06,1871-10-01,7.649555099247091,0,8.323066392881588,WarriorEra_1860s,Sailing_Other
http://www.example.com/myData/SM_0096,Unnamed ship SM_0096,SM_0096,1855,http://www.example.com/myData/presence_SM_0096_03,InNonCombatDuty,1871-10,1871,1894-05,1894.0,E6_Destruction,1855-10-11,1855-10-11,1871-10-01,1894-05-01,22.581793292265573,1,15.97262149212868,PurgeEra_1870s,Sailing_Other
http://www.example.com/myData/SM_0116,MF. 116,SM_0116,1856,http://www.example.com/myData/presence_SM_0116_02,InNonCombatDuty,1872,1872,1889-02-26,1889.0,ShipConversion,1856-01-01,1856-01-01,1872-01-01,1889-02-26,17.155373032169745,0,16.0,PurgeEra_1870s,Sailing_Other
