ship,shipLabel,category_code,birth_year,presence,status,start_date,start_year,end_date,end_year,end_event_type,birth_date
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_03,InOrdinary,1803-10,1803.0,1804-09,1804.0,Repair,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_04,UnderRepair,1804-09,1804.0,1805-04,1805.0,Commissioning,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_05,InCommission,1805-04,1805.0,1805-06,1805.0,Fitting,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_06,InCommission,1805-06,1805.0,1809-09,1809.0,Repair,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_07,UnderRepair,1809-09,1809.0,1815-04,1815.0,MiddlingRepair,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_08,UnderRepair,1815-04,1815.0,1816-10,1816.0,Decommissioning,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_09,PaidOff,1816-10,1816.0,1825-12,1825.0,SmallRepair,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_10,UnderRepair,1825-12,1825.0,1836-09,1836.0,ShipConversion,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_11,UnderRepair,1836-09,1836.0,1858-01-09,1858.0,E6_Destruction,1786-02
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_12,InNonCombatDuty,1836-09,1836.0,1858-01-09,1858.0,E6_Destruction,1786-02
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_02,UnderFitting,,,,,,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_05,UnderFitting,,,,,,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_01,InOrdinary,1808-11-10,1808.0,1810-05,1810.0,ShipConversion,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_03,InCommission,1811-06,1811.0,1815-08,1815.0,Decommissioning,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_04,PaidOff,1815-08,1815.0,1815-08,1815.0,ShipConversion,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_06,InNonCombatDuty,1815-08,1815.0,1836-08,1836.0,Recommissioning,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_07,InNonCombatDuty,1836-08,1836.0,1838-06-30,1838.0,Decommissioning,1787-10
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_08,PaidOff,1838-06-30,1838.0,1838-08-16,1838.0,E8_Acquisition,1787-10
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_03,UnderRepair,,,,,,1811-04
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_01,InOrdinary,1811-04,1811.0,1813-10-23,1813.0,Capture,1811-04
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_02,InOrdinary,1813-10-23,1813.0,1814-03,1814.0,ShipConversion,1811-04
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_04,InNonCombatDuty,1814-03,1814.0,1816-07,1816.0,Decommissioning,1811-04
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_05,InOrdinary,1816-07,1816.0,1821-06-07,1821.0,E6_Destruction,1811-04
http://www.example.com/myData/SF5_0095,HMS Seine,SF5_0095,1814,http://www.example.com/myData/presence_SF5_0095_02,BeingBrokenUp,,,,,,1814-01-06
http://www.example.com/myData/SF5_0095,HMS Seine,SF5_0095,1814,http://www.example.com/myData/presence_SF5_0095_01,InOrdinary,1814-01-06,1814.0,1823-05,1823.0,E6_Destruction,1814-01-06
http://www.example.com/myData/SF5_0098,Sultane (ex-French La Sultane),SF5_0098,1810,http://www.example.com/myData/presence_SF5_0098_02,UnderFitting,,,,,,1810-01
http://www.example.com/myData/SF5_0098,Sultane (ex-French La Sultane),SF5_0098,1810,http://www.example.com/myData/presence_SF5_0098_01,InOrdinary,1814-03-26,1814.0,1817-06,1817.0,Fitting,1810-01
http://www.example.com/myData/SF5_0098,Sultane (ex-French La Sultane),SF5_0098,1810,http://www.example.com/myData/presence_SF5_0098_03,InOrdinary,1817-06,1817.0,1819-08-03,1819.0,E6_Destruction,1810-01
http://www.example.com/myData/SF5_0119,HMS Cydnus,SF5_0119,1812,http://www.example.com/myData/presence_SF5_0119_02,UnderFitting,,,,,,1812-11-16
http://www.example.com/myData/SF5_0119,HMS Cydnus,SF5_0119,1812,http://www.example.com/myData/presence_SF5_0119_01,UnderFitting,1812-11-16,1812.0,1813-05-15,1813.0,Fitting,1812-11-16
http://www.example.com/myData/SF5_0119,HMS Cydnus,SF5_0119,1812,http://www.example.com/myData/presence_SF5_0119_03,InCommission,1813-05-15,1813.0,1816-02,1816.0,E6_Destruction,1812-11-16
http://www.example.com/myData/SF5_0137,HMS Nereus,SF5_0137,1817,http://www.example.com/myData/presence_SF5_0137_02,UnderFitting,,,,,,1817-04-25
http://www.example.com/myData/SF5_0137,HMS Nereus,SF5_0137,1817,http://www.example.com/myData/presence_SF5_0137_01,InOrdinary,1821-08-23,1821.0,1843-08,1843.0,Fitting,1817-04-25
http://www.example.com/myData/SF5_0137,HMS Nereus,SF5_0137,1817,http://www.example.com/myData/presence_SF5_0137_03,InNonCombatDuty,1843-08,1843.0,1879-01-22,1879.0,E8_Acquisition,1817-04-25
http://www.example.com/myData/SF5_0156,HMS Africaine,SF5_0156,1822,http://www.example.com/myData/presence_SF5_0156_01,UnderFitting,,,,,,1822-01-08
http://www.example.com/myData/SF5_0156,HMS Africaine,SF5_0156,1822,http://www.example.com/myData/presence_SF5_0156_02,InOrdinary,1827-12-20,1827.0,1867-05-09,1867.0,E8_Acquisition,1822-01-08
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_02,UnderRepair,,,,,,1833-03-11
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_01,InOrdinary,1833-03-11,1833.0,1865-03,1865.0,Fitting,1833-03-11
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_03,InNonCombatDuty,1865-03,1865.0,1871-12,1871.0,ShipConversion,1833-03-11
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_04,InNonCombatDuty,1871-12,1871.0,1889-02,1889.0,ShipConversion,1833-03-11
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_05,InNonCombatDuty,1889-02,1889.0,1891-01-09,1891.0,E8_Acquisition,1833-03-11
http://www.example.com/myData/SF5_0165,HMS Sybille,SF5_0165,1833,http://www.example.com/myData/presence_SF5_0165_01,InOrdinary,1833-10-28,1833.0,1853-05,1853.0,FittingForSea,1833-10-28
http://www.example.com/myData/SF5_0165,HMS Sybille,SF5_0165,1833,http://www.example.com/myData/presence_SF5_0165_02,UnderFitting,1853-05,1853.0,1853-08-23,1853.0,Commissioning,1833-10-28
http://www.example.com/myData/SF5_0165,HMS Sybille,SF5_0165,1833,http://www.example.com/myData/presence_SF5_0165_03,InCommission,1853-08-23,1853.0,1858-04-30,1858.0,Decommissioning,1833-10-28
http://www.example.com/myData/SF5_0165,HMS Sybille,SF5_0165,1833,http://www.example.com/myData/presence_SF5_0165_04,PaidOff,1858-04-30,1858.0,1863-02-28,1863.0,,1833-10-28
http://www.example.com/myData/SF5_0165,HMS Sybille,SF5_0165,1833,http://www.example.com/myData/presence_SF5_0165_05,PaidOff,1863-02-28,1863.0,1866-02-03,1866.0,E6_Destruction,1833-10-28
http://www.example.com/myData/SF5_0168,HMS Thetis,SF5_0168,1842,http://www.example.com/myData/presence_SF5_0168_01,UnderFitting,1842-04-23,1842.0,1846-10-14,1846.0,Commissioning,1842-04-23
http://www.example.com/myData/SF5_0168,HMS Thetis,SF5_0168,1842,http://www.example.com/myData/presence_SF5_0168_02,InCommission,1846-10-14,1846.0,1849-08-28,1849.0,Decommissioning,1842-04-23
http://www.example.com/myData/SF5_0168,HMS Thetis,SF5_0168,1842,http://www.example.com/myData/presence_SF5_0168_03,PaidOff,1849-08-28,1849.0,1850-07,1850.0,Recommissioning,1842-04-23
http://www.example.com/myData/SF5_0168,HMS Thetis,SF5_0168,1842,http://www.example.com/myData/presence_SF5_0168_04,InCommission,1850-07,1850.0,1854-02-05,1854.0,Decommissioning,1842-04-23
http://www.example.com/myData/SF5_0168,HMS Thetis,SF5_0168,1842,http://www.example.com/myData/presence_SF5_0168_05,PaidOff,1854-02-05,1854.0,1855-01-12,1855.0,E8_Acquisition,1842-04-23
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_01,InOrdinary,1845-11,1845.0,1852-01-19,1852.0,Recommissioning,1845-11
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_02,InNonCombatDuty,1852-01-19,1852.0,1855,1855.0,ShipConversion,1845-11
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_04,InCommission,1855-02-07,1855.0,1856-05-12,1856.0,Decommissioning,1845-11
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_03,UnderRepair,1855,1855.0,1855-02-07,1855.0,Recommissioning,1845-11
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_05,PaidOff,1856-05-12,1856.0,1865,1865.0,E6_Destruction,1845-11
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_16,InOrdinary,,,,,,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_17,UnderRepair,,,,,,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_19,InNonCombatDuty,,,,,,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_20,InNonCombatDuty,,,,,,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_01,UnderFitting,1758-12-13,1758.0,1778-02,1778.0,FittingForSea,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_02,InOrdinary,1765,1765.0,1778-02,1778.0,FittingForSea,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_03,InCommission,1778-03-12,1778.0,1783-02,1783.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_04,PaidOff,1783-02,1783.0,1787-10,1787.0,Recommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_05,InCommission,1787-10,1787.0,1787-12,1787.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_06,UnderRepair,1787-12,1787.0,1788-04,1788.0,Refit,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_07,UnderRepair,1787-12,1787.0,1790-05,1790.0,Recommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_08,InCommission,1790-05,1790.0,1791-01,1791.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_09,InCommission,1791-01,1791.0,1791-09,1791.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_10,InCommission,1792-12,1792.0,1797-11,1797.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_11,InNonCombatDuty,1797-12,1797.0,1799-10,1799.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_12,UnderRepair,1799-10,1799.0,1803-04,1803.0,Recommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_13,InCommission,1803-04,1803.0,1806-01,1806.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_14,UnderRepair,1806-01,1806.0,1808-01,1808.0,E13_Attribute_Assignment,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_15,InCommission,1808-01,1808.0,1812-11,1812.0,Decommissioning,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_18,InOrdinary,1814-03,1814.0,,,,1758-12-13
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_21,InOrdinary,1830-04,1830.0,,,,1758-12-13
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_07,UnderFitting,,,,,,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_09,UnderRepair,,,,,,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_12,UnderRepair,,,,,,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_01,UnderFitting,1772-02-03,1772.0,1787-10,1787.0,Commissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_02,InCommission,1787-10,1787.0,1787-12,1787.0,Decommissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_03,PaidOff,1787-12,1787.0,1790-05,1790.0,Recommissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_04,InCommission,1790-05,1790.0,1790-11,1790.0,Decommissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_05,PaidOff,1790-11,1790.0,1793-02,1793.0,Recommissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_06,InCommission,1793-02,1793.0,1793-03,1793.0,FittingForSea,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_08,InCommission,1793-03,1793.0,1806-05,1806.0,LargeRepair,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_10,InCommission,1807-01,1807.0,1815-07,1815.0,Decommissioning,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_11,InOrdinary,1815-07,1815.0,1825-06,1825.0,ShipConversion,1772-02-03
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_13,InNonCombatDuty,1825-06,1825.0,1841-08,1841.0,E6_Destruction,1772-02-03
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_03,UnderRepair,,,,,,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_05,UnderRepair,,,,,,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_07,UnderFitting,,,,,,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_10,UnderFitting,,,,,,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_13,UnderFitting,,,,,,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_01,InCommission,1788-07-25,1788.0,1796-06,1796.0,Decommissioning,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_02,PaidOff,1796-06,1796.0,1796-05,1796.0,ShipConversion,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_04,InCommission,1796-12,1796.0,1802-05,1802.0,SmallRepair,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_06,InOrdinary,1802-05,1802.0,1803-04,1803.0,Fitting,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_08,InCommission,1803-04,1803.0,1806-10,1806.0,Decommissioning,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_09,InOrdinary,1806-10,1806.0,1813-08,1813.0,Fitting,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_11,InNonCombatDuty,1813-08,1813.0,1815-09,1815.0,Decommissioning,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_12,PaidOff,1815-09,1815.0,1816-04,1816.0,ShipConversion,1782-01-01
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_14,InNonCombatDuty,1816-04,1816.0,1837-11,1837.0,E6_Destruction,1782-01-01
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_02,UnderRepair,,,,,,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_05,UnderRepair,,,,,,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_07,UnderRepair,,,,,,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_09,UnderRepair,,,,,,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_01,InCommission,1799-03,1799.0,1803-05,1803.0,Fitting,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_03,InCommission,1803-05,1803.0,1806,1806.0,Decommissioning,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_04,PaidOff,1806,1806.0,1806-06,1806.0,Fitting,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_06,InCommission,1806-06,1806.0,1813-11,1813.0,ShipConversion,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_08,InOrdinary,1813-11,1813.0,1819-09,1819.0,ShipConversion,1790-12-09
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_10,InNonCombatDuty,1819-09,1819.0,1838-08-16,1838.0,E6_Destruction,1790-12-09
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_03,UnderRepair,,,,,,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_07,UnderRepair,,,,,,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_01,InCommission,1797-10-01,1797.0,1809-07,1809.0,Decommissioning,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_02,PaidOff,1809-07,1809.0,1811-01,1811.0,SmallRepair,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_04,InCommission,1811-01,1811.0,1814-07,1814.0,Decommissioning,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_05,InOrdinary,1814-07,1814.0,1817-01-01,1817.0,E13_Attribute_Assignment,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_06,InOrdinary,1817-01-01,1817.0,1819-09,1819.0,ShipConversion,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_08,InOrdinary,1819-09,1819.0,1824-03,1824.0,Fitting,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_09,InNonCombatDuty,1824-03,1824.0,1830-08,1830.0,Fitting,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_10,InNonCombatDuty,1830-08,1830.0,1832,1832.0,Fitting,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_11,InNonCombatDuty,1832,1832.0,1837-09,1837.0,Fitting,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_12,InNonCombatDuty,1837-09,1837.0,1852-11,1852.0,ShipConversion,1797-10-01
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_13,InNonCombatDuty,1852-11,1852.0,1875-12-11,1875.0,E6_Destruction,1797-10-01
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_13,UnderRepair,,,,,,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_01,UnderFitting,1794-11-06,1794.0,1808-08,1808.0,Commissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_02,InCommission,1808-08,1808.0,1814-08-19,1814.0,Decommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_03,PaidOff,1814-08-19,1814.0,1815-04,1815.0,FittingForSea,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_04,UnderFitting,1815-04,1815.0,1815-05,1815.0,Commissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_05,InCommission,1815-05,1815.0,1815-06,1815.0,Decommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_06,InOrdinary,1815-06,1815.0,1826-05,1826.0,LargeRepair,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_07,UnderRepair,1826-05,1826.0,1830-05-01,1830.0,Recommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_08,InCommission,1830-05-01,1830.0,1837-09-06,1837.0,Decommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_09,PaidOff,1837-09-06,1837.0,1838-02,1838.0,Fitting,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_10,InOrdinary,1838-02,1838.0,1840-11,1840.0,Fitting,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_11,UnderFitting,1840-11,1840.0,1841-10-27,1841.0,Recommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_12,InCommission,1841-10-27,1841.0,1855-05,1855.0,ShipConversion,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_14,UnderRepair,1855-05,1855.0,1856-07,1856.0,Fitting,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_15,InNonCombatDuty,1856-07,1856.0,1870-07-14,1870.0,Decommissioning,1794-11-06
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_16,InOrdinary,1870-07-14,1870.0,1871-05-06,1871.0,Commissioning,1794-11-06
